"V1","V2","V3","V4"
0.0498978526607183,-0.978460869565217,-0.121730744296827,1
0.051384013416316,-0.978460869565217,-0.119833159169951,1
0.05226148348724,-0.978460869565217,-0.118756860645221,1
0.0562472033614839,-0.978460869565217,-0.113805359346446,1
0.057838009418141,-0.978460869565217,-0.111546093192091,1
0.0606857508492424,-0.978460869565217,-0.107591615336527,1
0.0611343091037652,-0.978460869565217,-0.106912366341524,1
0.062467484306639,-0.978460869565217,-0.104899111677723,1
0.0647458661555179,-0.978460869565217,-0.101331351150064,1
0.0668155183125585,-0.978460869565217,-0.097613564898845,1
0.0682706175323281,-0.978460869565217,-0.0950249110213235,1
0.0693343109149269,-0.978460869565217,-0.0930711754540102,1
0.0716446605740679,-0.978460869565217,-0.0889060767281497,1
0.0717804225816576,-0.978460869565217,-0.0886632237310027,1
0.0721350347519394,-0.978460869565217,-0.0880634613268558,1
0.0741473773354952,-0.978460869565217,-0.0845253642836853,1
0.0750156678388901,-0.978460869565217,-0.0830497562647774,1
0.0767312095904965,-0.978460869565217,-0.0806671793948728,1
0.0789018116750615,-0.978460869565217,-0.0777634809342187,1
0.0816056782601653,-0.978460869565217,-0.0747083808192094,1
0.0827107431011221,-0.978460869565217,-0.0734363068490435,1
0.0831487653827332,-0.978460869565217,-0.0729235780490665,1
0.0855627043119161,-0.978460869565217,-0.0696566216234288,1
0.0869413932154288,-0.978460869565217,-0.067813157664479,1
0.0893842238002995,-0.978460869565217,-0.0644931093444322,1
0.0907019280505402,-0.978460869565217,-0.0626933818939269,1
0.0943352672298053,-0.978460869565217,-0.0585030036758996,1
0.0948681532984937,-0.978460869565217,-0.0578835182129925,1
0.0953246877610939,-0.978460869565217,-0.0574047487883319,1
0.0993188110621686,-0.978460869565217,-0.0532612659691755,1
0.0996937840254247,-0.978460869565217,-0.0529168712248202,1
0.10415505796831,-0.978460869565217,-0.0489241332003112,1
0.107912559622933,-0.978460869565217,-0.0454543737788572,1
0.108976974024326,-0.978460869565217,-0.0444879514468893,1
0.112064576057697,-0.978460869565217,-0.04144642128229,1
0.113657363173566,-0.978460869565217,-0.0398796997691587,1
0.115701685949536,-0.978460869565217,-0.0375302925337203,1
0.117953623712639,-0.978460869565217,-0.0350023972738299,1
0.120778589769164,-0.978460869565217,-0.0314649258687337,1
0.121859521963924,-0.978460869565217,-0.0300898945210527,1
0.122450103624686,-0.978460869565217,-0.0291801239340472,1
0.125097515909579,-0.978460869565217,-0.0251666790265155,1
0.125115166833192,-0.978460869565217,-0.0251395440750289,1
0.12511889583334,-0.978460869565217,-0.0251328911002101,1
0.127738737686221,-0.978460869565217,-0.0202763311704987,1
0.128982625154184,-0.978460869565217,-0.0169499398552145,1
0.129564842877759,-0.978460869565217,-0.0154875055718354,1
0.130206627976378,-0.978460869565217,-0.0127759755588609,1
0.130670291925664,-0.978460869565217,-0.0108506924326257,1
0.130969578480517,-0.978460869565217,-0.00854687513253666,1
0.131249390414689,-0.978460869565217,-0.00642041490999672,1
0.131328530140756,-0.978460869565217,-0.0043116349269365,1
0.131449327783924,-0.978460869565217,-0.00220896835980641,1
0.131396271544268,-0.978460869565217,-0.000327476425383733,1
0.131292395078874,-0.978460869565217,0.00179376993193668,1
0.131106369422155,-0.978460869565217,0.00337191579862483,1
0.130779414484556,-0.978460869565217,0.00558585494430776,1
0.13016561442479,-0.978460869565217,0.00809331233621616,1
0.129936172607242,-0.978460869565217,0.00916154650869858,1
0.129004518918643,-0.978460869565217,0.0118348744473412,1
0.128804468331963,-0.978460869565217,0.0124676835064242,1
0.127543886055324,-0.978460869565217,0.0151177307857392,1
0.127391687397681,-0.978460869565217,0.0154582818242164,1
0.125728157309376,-0.978460869565217,0.0179027003536429,1
0.125632070676377,-0.978460869565217,0.0180524251792481,1
0.125531766979434,-0.978460869565217,0.0181705133419675,1
0.123637787177673,-0.978460869565217,0.0202494069734258,1
0.123615198090672,-0.978460869565217,0.0202709878614279,1
0.122100760357066,-0.978460869565217,0.0216611203688693,1
0.12155907371713,-0.978460869565217,0.0221569791024711,1
0.120715421090214,-0.978460869565217,0.0227910143377332,1
0.119410526502648,-0.978460869565217,0.0237697573156628,1
0.119397507099439,-0.978460869565217,0.0237799912985543,1
0.117235587941859,-0.978460869565217,0.0250932733020813,1
0.117151751402191,-0.978460869565217,0.0251455383638748,1
0.114986819183036,-0.978460869565217,0.0261525130187125,1
0.114796167974448,-0.978460869565217,0.0262421485246988,1
0.112668459059258,-0.978460869565217,0.0269704418592081,1
0.112325104078075,-0.978460869565217,0.0270905359099047,1
0.111926863648316,-0.978460869565217,0.0271816446690093,1
0.109725898914611,-0.978460869565217,0.0276651757687932,1
0.109108450594143,-0.978460869565217,0.0277415216452781,1
0.106985635527037,-0.978460869565217,0.0279970542071984,1
0.105016640875276,-0.978460869565217,0.0280660882399018,1
0.104079897956579,-0.978460869565217,0.0280883224850085,1
0.102108108344308,-0.978460869565217,0.0279924796825011,1
0.100977108088278,-0.978460869565217,0.027931659751058,1
0.0989240343874808,-0.978460869565217,0.0277176401106791,1
0.0976209660102246,-0.978460869565217,0.0275597527009109,1
0.0953024558929279,-0.978460869565217,0.0271271139970043,1
0.0939104456641687,-0.978460869565217,0.0268587429271912,1
0.0925423560547051,-0.978460869565217,0.0265028583274713,1
0.0897196811597132,-0.978460869565217,0.0257718859423467,1
0.0887637107725542,-0.978460869565217,0.0254215839146293,1
0.085051595980843,-0.978460869565217,0.0240772807047448,1
0.084965043138571,-0.978460869565217,0.0240353577616935,1
0.0847382208399199,-0.978460869565217,0.0239244804215164,1
0.0814608048599511,-0.978460869565217,0.0222346494214578,1
0.0800487265532291,-0.978460869565217,0.0215023407641049,1
0.0780862881795222,-0.978460869565217,0.0202272841701571,1
0.0749585674509725,-0.978460869565217,0.0180949265387238,1
0.0748317033179861,-0.978460869565217,0.0180022733258549,1
0.0746331157255505,-0.978460869565217,0.0178531956633014,1
0.0719031582235189,-0.978460869565217,0.0156550506357842,1
0.0699690676498715,-0.978460869565217,0.0140730693408343,1
0.0688927679654229,-0.978460869565217,0.0132638815961531,1
0.0671935271859193,-0.978460869565217,0.0119225702278822,1
0.0658349236068852,-0.978460869565217,0.010790851791267,1
0.0649168353183627,-0.978460869565217,0.00998678906964749,1
0.0626007834931852,-0.978460869565217,0.00827473988062689,1
0.0596888199516582,-0.978460869565217,0.00608201865261189,1
0.0589997378017275,-0.978460869565217,0.00563230885962018,1
0.057055757352907,-0.978460869565217,0.00428988538394857,1
0.0551084334881573,-0.978460869565217,0.00288995081566143,1
0.0543257769722294,-0.978460869565217,0.00231062442084707,1
0.0529101775601293,-0.978460869565217,0.00131438518738656,1
0.0489075452575746,-0.978460869565217,-0.00143885866134734,1
0.045850189236643,-0.978460869565217,-0.00357666398472599,1
0.0434123434655497,-0.978460869565217,-0.00526881577181135,1
0.0415771133689792,-0.978460869565217,-0.00657831464310032,1
0.0378332036920316,-0.978460869565217,-0.00924700405465406,1
0.0362493103278369,-0.978460869565217,-0.0104253792930212,1
0.0322119934631299,-0.978460869565217,-0.0134161546028964,1
0.0305184895010136,-0.978460869565217,-0.0147121542447222,1
0.0265673503904002,-0.978460869565217,-0.0177547028733598,1
0.0244056823124633,-0.978460869565217,-0.0194568625263825,1
0.0209094244199162,-0.978460869565217,-0.0222384010812944,1
0.0181486980807573,-0.978460869565217,-0.02451276372626,1
0.0152718588785676,-0.978460869565217,-0.0268237462131929,1
0.013335402769479,-0.978460869565217,-0.0284563916993537,1
0.00971009261176084,-0.978460869565217,-0.0314569331825963,1
0.00450146283806575,-0.978460869565217,-0.0358764540000384,1
0.00431584606044715,-0.978460869565217,-0.0360393434338655,1
0.00425886207062241,-0.978460869565217,-0.0360884448984621,1
-0.000839961843604222,-0.978460869565217,-0.0405161888565577,1
-0.00301501712646394,-0.978460869565217,-0.0421855505176082,1
-0.00602191010534717,-0.978460869565217,-0.0444849925082965,1
-0.0105465260925658,-0.978460869565217,-0.0474340984101398,1
-0.0110707549035817,-0.978460869565217,-0.0478027304577219,1
-0.0112876672898322,-0.978460869565217,-0.0479585193782232,1
-0.0118678640752086,-0.978460869565217,-0.048318705956254,1
-0.0165192494737093,-0.978460869565217,-0.051190967577567,1
-0.0216883754048033,-0.978460869565217,-0.0540253062512282,1
-0.0217455621532606,-0.978460869565217,-0.0540610129973957,1
-0.0217836278471988,-0.978460869565217,-0.0540849822330159,1
-0.0265720715527277,-0.978460869565217,-0.0569576120326241,1
-0.029342418379282,-0.978460869565217,-0.0587205913636472,1
-0.0310523763960674,-0.978460869565217,-0.0597727028862214,1
-0.0318316885182769,-0.978460869565217,-0.0602939357007361,1
-0.0344668297291681,-0.978460869565217,-0.0621202186290539,1
-0.0351337514675207,-0.978460869565217,-0.0626155779221959,1
-0.035365808226254,-0.978460869565217,-0.0628026272228216,1
-0.0388225989098485,-0.978460869565217,-0.0655391271445146,1
-0.0407589843647161,-0.978460869565217,-0.067102847225474,1
-0.0422231807962757,-0.978460869565217,-0.0682360240093048,1
-0.0434475957919478,-0.978460869565217,-0.0690191325499765,1
-0.0456138740617171,-0.978460869565217,-0.0701877506920555,1
-0.0460734427315956,-0.978460869565217,-0.0703564805193789,1
-0.0474988621765205,-0.978460869565217,-0.07054257466219,1
-0.0486498721410375,-0.978460869565217,-0.0708469380368237,1
-0.048986765540509,-0.978460869565217,-0.0708952041805823,1
-0.0508420833751002,-0.978460869565217,-0.0706206519122018,1
-0.0516016276001393,-0.978460869565217,-0.070369036161638,1
-0.0521941608700111,-0.978460869565217,-0.0698386683922323,1
-0.0532176184194011,-0.978460869565217,-0.069060094758523,1
-0.0536351888127251,-0.978460869565217,-0.0682177963435669,1
-0.0541384286731937,-0.978460869565217,-0.0671020843600439,1
-0.0543093250328754,-0.978460869565217,-0.0657147674347513,1
-0.0545194961647288,-0.978460869565217,-0.0646838911181466,1
-0.0542085904421372,-0.978460869565217,-0.0629624459577521,1
-0.0541364395677981,-0.978460869565217,-0.061746019018889,1
-0.0537580706346734,-0.978460869565217,-0.0604447056563225,1
-0.0529100352777523,-0.978460869565217,-0.0583463010571257,1
-0.0523285281704767,-0.978460869565217,-0.0570918040218927,1
-0.0510665691156592,-0.978460869565217,-0.0545877746560916,1
-0.0492613606746847,-0.978460869565217,-0.0513185300049052,1
-0.0488352855970733,-0.978460869565217,-0.0505640809180981,1
-0.0464990432843408,-0.978460869565217,-0.0462877036751312,1
-0.0464307578548162,-0.978460869565217,-0.0461487482117199,1
-0.0444695398239412,-0.978460869565217,-0.0421497194989372,1
-0.0440866378942923,-0.978460869565217,-0.0412185074861633,1
-0.0425214166704011,-0.978460869565217,-0.0380075697259251,1
-0.0415994170155469,-0.978460869565217,-0.0359504069174246,1
-0.0397581512022673,-0.978460869565217,-0.0322543944619371,1
-0.0388792622963165,-0.978460869565217,-0.0305257085598385,1
-0.0364126185206835,-0.978460869565217,-0.0257326220977217,1
-0.0360056658388677,-0.978460869565217,-0.0248780990496167,1
-0.0336943586378652,-0.978460869565217,-0.0204527928464804,1
-0.0329522438937798,-0.978460869565217,-0.0190403967791555,1
-0.0310747125118457,-0.978460869565217,-0.0156849664147515,1
-0.0296474294742871,-0.978460869565217,-0.0130556418135198,1
-0.0272335054149485,-0.978460869565217,-0.00891260366779631,1
-0.0261180903105367,-0.978460869565217,-0.00700823280045595,1
-0.0229305950843983,-0.978460869565217,-0.00184071792143781,1
-0.022414952705052,-0.978460869565217,-0.000997518116080926,1
-0.0219568850435261,-0.978460869565217,-0.000301180885825944,1
-0.0185547628410362,-0.978460869565217,0.00485492587648892,1
-0.018221598963774,-0.978460869565217,0.00532765597336952,1
-0.0145983452841313,-0.978460869565217,0.0104823634865837,1
-0.0114824885881875,-0.978460869565217,0.0146095123767037,1
-0.0105636921841808,-0.978460869565217,0.0158346667513614,1
-0.00804447117562944,-0.978460869565217,0.0189525133874004,1
-0.00644037492134993,-0.978460869565217,0.0209296817726901,1
-0.00356781153281464,-0.978460869565217,0.0243294693984941,1
-0.00228274388892871,-0.978460869565217,0.0258611225732987,1
0.000366594011939739,-0.978460869565217,0.0288174892128956,1
0.00152674101663737,-0.978460869565217,0.0301964331759014,1
0.00191962275275596,-0.978460869565217,0.0306448283178988,1
0.00290060258414348,-0.978460869565217,0.0317686493586884,1
0.00607517418492814,-0.978460869565217,0.0353757559517102,1
0.0100595153729295,-0.978460869565217,0.0399465486737957,1
0.0101498363037534,-0.978460869565217,0.0400612756739991,1
0.012906815745004,-0.978460869565217,0.0432118836383435,1
0.0141700704270802,-0.978460869565217,0.0447635855613443,1
0.0155967114238291,-0.978460869565217,0.0461484703680965,1
0.0178480307210072,-0.978460869565217,0.0483312091981134,1
0.0185791540328987,-0.978460869565217,0.0490830647870904,1
0.0197676105945761,-0.978460869565217,0.0501640111188682,1
0.0230902812976246,-0.978460869565217,0.0532031741836879,1
0.0251451581400671,-0.978460869565217,0.0555546035705441,1
0.0268326825785332,-0.978460869565217,0.0576381111491918,1
0.0278724822323384,-0.978460869565217,0.0597169039094154,1
0.0292473534034824,-0.978460869565217,0.0623714146476047,1
0.0307032214570739,-0.978460869565217,0.066619861644021,1
0.0307812465921288,-0.978460869565217,0.0668399194801054,1
0.0309804324472116,-0.978460869565217,0.0676115802166232,1
0.0316640070905548,-0.978460869565217,0.0704004373119871,1
0.0317811537767025,-0.978460869565217,0.0708593418461732,1
0.0322960291422979,-0.978460869565217,0.0737246607073584,1
0.0324531011016395,-0.978460869565217,0.0744962627815494,1
0.0327315393237652,-0.978460869565217,0.0769475847973175,1
0.0328716239350506,-0.978460869565217,0.0778680666387093,1
0.0330008872097822,-0.978460869565217,0.0800458387422275,1
0.0330788812229402,-0.978460869565217,0.0810510402016704,1
0.0330697465682755,-0.978460869565217,0.0821229718313174,1
0.0330254246303184,-0.978460869565217,0.084101712280465,1
0.0329082838707898,-0.978460869565217,0.0852328143128988,1
0.0326955083150148,-0.978460869565217,0.0870502634622079,1
0.0323557776678128,-0.978460869565217,0.0887210243482808,1
0.032120643662589,-0.978460869565217,0.0899161257380615,1
0.0316586206771342,-0.978460869565217,0.0914150773489276,1
0.0312880675444875,-0.978460869565217,0.0926982567381509,1
0.0307291112071321,-0.978460869565217,0.0939950685735364,1
0.0301463457962222,-0.978460869565217,0.0953644037248715,1
0.0295103070995284,-0.978460869565217,0.0964341795960543,1
0.0286846559415574,-0.978460869565217,0.0978701718680438,1
0.0275296614057526,-0.978460869565217,0.0994185193189786,1
0.0269589804085293,-0.978460869565217,0.100192407059608,1
0.0254721339834906,-0.978460869565217,0.101830962908199,1
0.0250081957119756,-0.978460869565217,0.102330851048168,1
0.0245740857540101,-0.978460869565217,0.102717800403621,1
0.0228535561159961,-0.978460869565217,0.104285415047142,1
0.0225878174170922,-0.978460869565217,0.104481509189456,1
0.02045106429915,-0.978460869565217,0.105979647606108,1
0.020373273264457,-0.978460869565217,0.106026338936597,1
0.0193845634095559,-0.978460869565217,0.106557947128821,1
0.0179212792113677,-0.978460869565217,0.107341555120858,1
0.017809916929928,-0.978460869565217,0.107396158888264,1
0.0152216115155813,-0.978460869565217,0.108394699346163,1
0.0149428877400273,-0.978460869565217,0.108490326344053,1
0.0146217419961693,-0.978460869565217,0.108555401997284,1
0.0118657410120609,-0.978460869565217,0.109216559701996,1
0.0114382938033964,-0.978460869565217,0.109244945218524,1
0.00859861006888668,-0.978460869565217,0.109538312550435,1
