"V1","V2","V3","V4"
-0.0637036556028474,-1,0.0664108480466101,1
-0.0609586114440234,-1,0.0372517672385917,1
-0.0582135672851994,-1,0.0359325157290609,1
-0.0554685231263754,-1,0.0367031064080871,1
-0.0527234789675514,-1,0.0260529524798985,1
-0.0225279932204873,-1,0.0475397344602195,2
-0.0197829490616633,-1,0.0325610642163903,2
-0.0170379049028393,-1,0.045711322611599,2
-0.0142928607440153,-1,0.03575714059011,2
0.00217740420892876,-1,0.0254308503939714,3
0.00492244836775274,-1,0.0185485459903599,3
0.00766749252657678,-1,0.0342820715768456,3
0.0104125366854008,-1,0.0346632642589431,3
0.0131575808442247,-1,0.0347089188412689,3
0.0598233315442329,-1,0.0499911568908047,4
0.0625683757030568,-1,0.0300650775757649,4
0.0653134198618809,-1,0.0226035216303395,4
0.0680584640207049,-1,0.0173558748577126,4
0.0708035081795289,-1,0.00973179582836903,4
0.0927638614501209,-1,0,5
0.0955089056089449,-1,0,5
0.0982539497677689,-1,0,5
0.109234126403065,-1,0,6
0.111979170561889,-1,0,6
0.114724214720713,-1,0.0183463691912991,6
-0.0746838322381434,-0.989949748743719,0.0442430813565458,7
-0.0719387880793194,-0.989949748743719,0.0273164962232603,7
-0.0691937439204954,-0.989949748743719,0.027993771612062,7
-0.0664486997616714,-0.989949748743719,0.0322424457782148,7
-0.0637036556028474,-0.989949748743719,0.0351778743779825,7
-0.0609586114440234,-0.989949748743719,0.0371769532228378,7
-0.0582135672851994,-0.989949748743719,0.0380099948262463,7
-0.0554685231263754,-0.989949748743719,0.0376305725498522,7
-0.0527234789675514,-0.989949748743719,0.0352342630258681,7
-0.0499784348087274,-0.989949748743719,0.0323601451591651,7
-0.0472333906499033,-0.989949748743719,0.0335700942517436,7
-0.0444883464910794,-0.989949748743719,0.0351752322195525,7
-0.0417433023322553,-0.989949748743719,0.0364695063146462,7
-0.0389982581734313,-0.989949748743719,0.0371210737880709,7
-0.0362532140146073,-0.989949748743719,0.0368974896623183,7
-0.0335081698557833,-0.989949748743719,0.035215500751343,7
-0.0307631256969593,-0.989949748743719,0.0323012760260882,7
-0.0280180815381353,-0.989949748743719,0.0357439070730041,7
-0.0252730373793113,-0.989949748743719,0.0382713009190618,7
-0.0225279932204873,-0.989949748743719,0.0411000384054854,7
-0.0197829490616633,-0.989949748743719,0.0429553029592392,7
-0.0170379049028393,-0.989949748743719,0.0324652254941101,7
-0.0142928607440153,-0.989949748743719,0.0347366902352161,7
-0.0115478165851913,-0.989949748743719,0.0304784888219435,7
-0.00880277242636729,-0.989949748743719,0.0271189320657764,7
-0.00605772826754325,-0.989949748743719,0.031631410589558,7
-0.00331268410871927,-0.989949748743719,0.0345922406702044,7
-0.000567639949895282,-0.989949748743719,0.0369450500868237,7
0.00217740420892876,-0.989949748743719,0.0380310053264721,7
0.00492244836775274,-0.989949748743719,0.0382630595323729,7
0.00766749252657678,-0.989949748743719,0.0372638544707341,7
0.0104125366854008,-0.989949748743719,0.0308168420136157,7
0.0131575808442247,-0.989949748743719,0.0470806721062675,7
0.0378629782736408,-0.989949748743719,0.174535995999989,8
0.0406080224324648,-0.989949748743719,0.17079379665125,8
0.0433530665912888,-0.989949748743719,0.172014094498021,8
0.0460981107501128,-0.989949748743719,0.172623432020083,8
0.0488431549089368,-0.989949748743719,0.172722620100629,8
0.0515881990677609,-0.989949748743719,0.172400830221993,8
0.0570782873854089,-0.989949748743719,0.141509679599241,9
0.0598233315442329,-0.989949748743719,0.149844682693168,9
0.0625683757030568,-0.989949748743719,0.154215014894342,9
0.0653134198618809,-0.989949748743719,0.132629593706154,9
0.0680584640207049,-0.989949748743719,0.152046530180684,9
0.0708035081795289,-0.989949748743719,0.160266652425003,9
0.0735485523383529,-0.989949748743719,0.162764096978034,9
0.0762935964971769,-0.989949748743719,0.163900274700442,9
0.0790386406560009,-0.989949748743719,0.163953440025499,9
0.0817836848148249,-0.989949748743719,0.163184439602257,9
0.0845287289736489,-0.989949748743719,0.161342510863004,9
0.0872737731324729,-0.989949748743719,0.157141781497347,9
0.0900188172912969,-0.989949748743719,0.149963170787933,9
0.0927638614501209,-0.989949748743719,0.151060345033384,9
0.0955089056089449,-0.989949748743719,0.150477328969659,9
0.0982539497677689,-0.989949748743719,0.148439907402857,9
0.100998993926593,-0.989949748743719,0.139667386709952,9
0.103744038085417,-0.989949748743719,0.135076503188621,9
0.111979170561889,-0.989949748743719,0.0916019674050881,10
0.114724214720713,-0.989949748743719,0.0637316583945954,10
0.117469258879537,-0.989949748743719,0.0681020992224484,10
0.120214303038361,-0.989949748743719,0.0808780675803408,10
-0.0719387880793194,-0.979899497487437,0.0293729989096671,11
-0.0691937439204954,-0.979899497487437,0.0271545065135517,11
-0.0664486997616714,-0.979899497487437,0.0275848197664494,11
-0.0637036556028474,-0.979899497487437,0.027687797450706,11
-0.0609586114440234,-0.979899497487437,0.0277267950992182,11
-0.0582135672851994,-0.979899497487437,0.0270133688546536,11
-0.0554685231263754,-0.979899497487437,0.0224925411221948,11
-0.0527234789675514,-0.979899497487437,0.0363739857472088,11
-0.0499784348087274,-0.979899497487437,0.0356748750989442,11
-0.0472333906499033,-0.979899497487437,0.0378031412560368,11
-0.0444883464910794,-0.979899497487437,0.0382364606926935,11
-0.0417433023322553,-0.979899497487437,0.0401092863372124,11
-0.0389982581734313,-0.979899497487437,0.038549646731482,11
-0.0362532140146073,-0.979899497487437,0.0479767641752952,11
-0.0335081698557833,-0.979899497487437,0.0494588896598052,11
-0.0307631256969593,-0.979899497487437,0.0529906131273273,11
-0.0252730373793113,-0.979899497487437,0.100555492599331,12
-0.0225279932204873,-0.979899497487437,0.087850196352683,12
-0.0197829490616633,-0.979899497487437,0.0923684247958643,12
-0.00880277242636729,-0.979899497487437,0.0422380330118917,13
-0.00605772826754325,-0.979899497487437,0.0407710732941654,13
-0.00331268410871927,-0.979899497487437,0.0496717702485159,13
-0.000567639949895282,-0.979899497487437,0.0656690399403836,13
0.0296278457971688,-0.979899497487437,0.131416930966815,14
0.0323728899559928,-0.979899497487437,0.139133216585004,14
0.0351179341148168,-0.979899497487437,0.150751210722858,14
0.0378629782736408,-0.979899497487437,0.158988730438578,14
0.0406080224324648,-0.979899497487437,0.169470246722915,14
0.0433530665912888,-0.979899497487437,0.172133969467398,14
0.0460981107501128,-0.979899497487437,0.173341027910544,14
0.0488431549089368,-0.979899497487437,0.173760418923093,14
0.0515881990677609,-0.979899497487437,0.173441204417689,14
0.0543332432265848,-0.979899497487437,0.172251566516494,14
0.0570782873854089,-0.979899497487437,0.154518742262797,14
0.0598233315442329,-0.979899497487437,0.152107928160925,14
0.0625683757030568,-0.979899497487437,0.127362127015924,14
0.0653134198618809,-0.979899497487437,0.136691514828567,14
0.0680584640207049,-0.979899497487437,0.143195143480993,14
0.0708035081795289,-0.979899497487437,0.148376305022513,14
0.0735485523383529,-0.979899497487437,0.151193519008177,14
0.0762935964971769,-0.979899497487437,0.151821518240162,14
0.0790386406560009,-0.979899497487437,0.150988805442247,14
0.0817836848148249,-0.979899497487437,0.146612413275044,14
0.0845287289736489,-0.979899497487437,0.137384932737983,14
0.0872737731324729,-0.979899497487437,0.136873719760564,14
0.0900188172912969,-0.979899497487437,0.138463303703484,14
0.0927638614501209,-0.979899497487437,0.138581581407235,14
0.0955089056089449,-0.979899497487437,0.135361771036792,14
0.0982539497677689,-0.979899497487437,0.124750132227512,14
