"","sX","sY","sZ"
"92",-0.0465908001935131,-0.288592581160631,0.0915197533989355
"93",-0.0465502569258292,-0.280702059400141,0.0948142109717047
"94",-0.0464800074027148,-0.272810972384539,0.0980478163235451
"95",-0.0463780567659774,-0.264919241412162,0.101210487811467
"96",-0.0462424101574245,-0.257026787781346,0.104292143792482
"97",-0.0460710727188635,-0.249133532790427,0.1072827026236
"98",-0.0458620495921019,-0.241239397737741,0.110172082661831
"99",-0.0456133459189472,-0.233344303921625,0.112950202264187
"100",-0.0453229668412066,-0.225448172640414,0.115606979787679
"101",-0.0449889175006878,-0.217550925192446,0.118132333589316
"102",-0.0446092030391982,-0.209652482876055,0.120516182026109
"103",-0.0441818285985451,-0.201752766989579,0.12274844345507
"104",-0.0437054944990495,-0.193851720786675,0.124821318717777
