"V1","V2","V3","V4"
0.177442,-0.9746835,-0.06763145,1
0.177731648683517,-0.9746835,-0.0685885756542493,1
0.178033006519332,-0.9746835,-0.0695420731385018,1
0.178347012338283,-0.9746835,-0.0704914780396249,1
0.178675743390022,-0.9746835,-0.0714358813781481,1
0.179021923863401,-0.9746835,-0.072374028155408,1
0.179385294607672,-0.9746835,-0.0733056432090234,1
0.179771196363485,-0.9746835,-0.074228152016196,1
0.180180718608768,-0.9746835,-0.0751403892780464,1
0.180617826028492,-0.9746835,-0.0760397235046688,1
0.181087621692545,-0.9746835,-0.0769224092504397,1
0.181596197293416,-0.9746835,-0.0777832885889301,1
0.182150220052104,-0.9746835,-0.0786155643628846,1
0.182757296677186,-0.9746835,-0.079409869736798,1
0.183429424323262,-0.9746835,-0.0801498144115269,1
0.184175526763272,-0.9746835,-0.0808147869839388,1
0.185003875752638,-0.9746835,-0.0813733019840277,1
0.185909342512794,-0.9746835,-0.081794546262853,1
0.186874530150274,-0.9746835,-0.0820509996935468,1
0.187868396527653,-0.9746835,-0.0821539594444978,1
0.188868080050786,-0.9746835,-0.0821487191550049,1
0.189866378325072,-0.9746835,-0.0820909352915688,1
0.190864873300575,-0.9746835,-0.082036965291055,1
0.191864521650701,-0.9746835,-0.0820431931135322,1
0.192856180052029,-0.9746835,-0.0821654561709865,1
0.193814855794045,-0.9746835,-0.0824454235826966,1
0.194706819330116,-0.9746835,-0.0828944705115376,1
0.195513341004992,-0.9746835,-0.0834840715434244,1
0.196246089070889,-0.9746835,-0.0841640503272158,1
0.19692688118512,-0.9746835,-0.0848963266925293,1
0.197570070832728,-0.9746835,-0.0856619441279953,1
0.198188359606223,-0.9746835,-0.0864478474114992,1
0.198789506153889,-0.9746835,-0.0872469698372595,1
0.19938080528625,-0.9746835,-0.0880534174957389,1
0.199968267284535,-0.9746835,-0.088862669091992,1
0.200557571156546,-0.9746835,-0.0896705785316985,1
0.201155046202125,-0.9746835,-0.0904724538521499,1
0.201766692705567,-0.9746835,-0.0912635533213507,1
0.202401282790036,-0.9746835,-0.0920363298423431,1
0.203068757807479,-0.9746835,-0.092780772389431,1
0.203782817721072,-0.9746835,-0.0934804007985496,1
0.204558010982272,-0.9746835,-0.0941112951233696,1
0.205400749026229,-0.9746835,-0.0946481931791606,1
0.206310368995964,-0.9746835,-0.0950612542777517,1
0.207275450808774,-0.9746835,-0.0953185510168325,1
0.208270823700303,-0.9746835,-0.0953994688179145,1
0.209265096803389,-0.9746835,-0.0953049600966501,1
0.210232483942369,-0.9746835,-0.0950554693005737,1
0.211158843222763,-0.9746835,-0.0946805083316248,1
0.212039591390932,-0.9746835,-0.0942077600173864,1
0.212877818058496,-0.9746835,-0.0936628480518841,1
0.213690846166578,-0.9746835,-0.0930806627415583,1
0.214503819909964,-0.9746835,-0.0924983955545748,1
0.215342847293881,-0.9746835,-0.0919547511840502,1
0.216234024169484,-0.9746835,-0.0915033228056329,1
0.217196023984214,-0.9746835,-0.0912422235127507,1
0.218186968642597,-0.9746835,-0.0913095770422448,1
0.219083467488671,-0.9746835,-0.0917401810552405,1
0.219819972885218,-0.9746835,-0.0924133991744369,1
0.220423573621153,-0.9746835,-0.0932095349080974,1
0.220934344058131,-0.9746835,-0.0940687060418537,1
0.221377652708359,-0.9746835,-0.0949648145368651,1
0.22177760302971,-0.9746835,-0.0958812380232519,1
0.222148453697535,-0.9746835,-0.0968098930800811,1
0.222499306986088,-0.9746835,-0.0977462996315915,1
0.222836464442089,-0.9746835,-0.0986877384083119,1
0.223164766924122,-0.9746835,-0.0996323066132733,1
0.2234865634103,-0.9746835,-0.100579114424635,1
0.22380551017166,-0.9746835,-0.10152688681627,1
0.224123915295661,-0.9746835,-0.102474841536034,1
0.22444476482615,-0.9746835,-0.103421970642165,1
0.224770322896448,-0.9746835,-0.104367489418569,1
0.225103736122618,-0.9746835,-0.105310262760147,1
0.225450096619405,-0.9746835,-0.106248349022738,1
0.225812233808004,-0.9746835,-0.107180446867243,1
0.22620182572294,-0.9746835,-0.108101376711343,1
0.226628735292872,-0.9746835,-0.109005460561112,1
0.227117594378308,-0.9746835,-0.1098772145766,1
0.227719819878372,-0.9746835,-0.110673199413318,1
0.228574546605299,-0.9746835,-0.111143518195019,1
0.229436475569542,-0.9746835,-0.110715155087379,1
0.229983175070115,-0.9746835,-0.109881359399881,1
0.230395215609701,-0.9746835,-0.108970767567001,1
0.230736699217678,-0.9746835,-0.108031023752379,1
0.231042369103129,-0.9746835,-0.107078972468711,1
0.23132229652761,-0.9746835,-0.10611898665201,1
0.231583242713001,-0.9746835,-0.105153643001301,1
0.231829751493587,-0.9746835,-0.104184504663118,1
0.232065836388327,-0.9746835,-0.103212772976799,1
0.232293409847561,-0.9746835,-0.102239012061249,1
0.232514239888596,-0.9746835,-0.101263700742037,1
0.232729910625977,-0.9746835,-0.100287236507404,1
0.232941651343288,-0.9746835,-0.0993099124522194,1
0.233150294655748,-0.9746835,-0.098331922073797,1
