"V1","V2","V3","V4"
2.07546331277179,-0.529509999803641,0,1
2.0782044175238,-0.528363427004012,0,1
2.08109552094437,-0.527365609229328,0,1
2.08415373498201,-0.526465210634138,0,1
2.08739617158518,-0.525610895372988,0,1
2.09083994270239,-0.524751327600427,0,1
2.0945021602821,-0.523835171471002,0,1
2.0983999362728,-0.522811091139261,0,1
2.10255038262299,-0.521627750759752,0,1
2.10697061128113,-0.520233814487021,0,1
2.11167773419572,-0.518577946475618,0,1
2.11668886331524,-0.516608810880089,0,1
2.12202111058818,-0.514275071854983,0,1
2.12769314402446,-0.511525623776834,0,1
2.13374475672415,-0.508312486515878,0,1
2.14023096629248,-0.504589932434272,0,1
2.14720712644394,-0.500312283622125,0,1
2.15472859089303,-0.495433862169545,0,1
2.16285071335425,-0.48990899016664,0,1
2.1716288475421,-0.483691989703517,0,1
2.18111834717107,-0.476737182870285,0,1
2.19137456595566,-0.468998891757052,0,1
2.20245285761036,-0.460431438453926,0,1
2.21440857584968,-0.450989145051014,0,1
2.2272970743881,-0.440626333638425,0,1
2.24117320900047,-0.429297252635231,0,1
2.25603158476257,-0.416947236265154,0,1
2.27174979092969,-0.403504306058472,0,1
2.28819197238625,-0.388894494427492,0,1
2.30522227401671,-0.373043833784519,0,1
2.32270484070548,-0.355878356541862,0,1
2.34050381733701,-0.337324095111825,0,1
2.35848334879572,-0.317307081906717,0,1
2.37650757996605,-0.295753349338843,0,1
2.39444065573243,-0.27258892982051,0,1
2.41214672097929,-0.247739855764026,0,1
2.42948992059106,-0.221132159581695,0,1
2.44633439945219,-0.192691873685825,0,1
2.46255664725479,-0.162397156182401,0,1
2.47810524304901,-0.130530560992088,0,1
2.4929548591374,-0.0974848202510519,0,1
2.50708020381322,-0.0636528180654108,0,1
2.52045598536972,-0.0294274385412823,0,1
2.53305691210014,0.00479843421521586,0,1
2.54485769229773,0.0386319160979651,0,1
2.55583303425574,0.0716801230008486,0,1
2.56595764626743,0.103550170817748,0,1
2.57520623662603,0.133849175442545,0,1
2.5835535136248,0.162184252769122,0,1
2.59097418555698,0.188162518691362,0,1
2.59744521709318,0.21140587511351,0,1
2.60299546958313,0.231876302178196,0,1
2.6077057010557,0.24987585826643,0,1
2.61165892591709,0.265721387769587,0,1
2.61493815857352,0.279729735079043,0,1
2.61762641343121,0.292217744586172,0,1
2.61980670489638,0.303502260682351,0,1
2.62156204737523,0.313900127758952,0,1
2.62297545527398,0.323728190207353,0,1
2.62412994299886,0.333303292418928,0,1
2.62510852495606,0.342942278785053,0,1
2.62599421555182,0.352961993697102,0,1
2.62687001928693,0.36367912769358,0,1
2.62781175924312,0.375298827982768,0,1
2.62887541797457,0.387718074475777,0,1
2.63011358048134,0.400781075549556,0,1
2.6315788317635,0.414332039581056,0,1
2.63332375682108,0.428215174947225,0,1
2.63540094065416,0.442274690025013,0,1
2.63786296826279,0.45635479319137,0,1
2.64076242464703,0.470299692823245,0,1
2.64415189480692,0.483953597297589,0,1
2.64808396374253,0.497160714991349,0,1
2.65261121645392,0.509765254281477,0,1
2.65778623794114,0.521611423544921,0,1
2.66365172754626,0.532557875771674,0,1
2.67016434277333,0.542588985583772,0,1
2.67723643873319,0.551753860869113,0,1
2.68478000440121,0.560102144501262,0,1
2.69270702875277,0.567683479353784,0,1
2.70092950076323,0.574547508300244,0,1
2.70935940940795,0.580743874214206,0,1
2.71790874366231,0.586322219969238,0,1
2.72648949250167,0.591332188438902,0,1
2.73501364490141,0.595823422496765,0,1
2.74339318983688,0.599845565016393,0,1
2.75154011628346,0.603448258871349,0,1
2.75936666035796,0.606680785819873,0,1
2.76679625276954,0.609576070433397,0,1
2.77376785752511,0.612144340516377,0,1
2.780221582805,0.614394152043054,0,1
2.78609753678949,0.61633406098767,0,1
2.7913358276589,0.617972623324468,0,1
2.79587656359353,0.619318395027689,0,1
2.7996598527737,0.620379932071575,0,1
2.80262580337969,0.62116579043037,0,1
2.80471452359183,0.621684526078314,0,1
2.80586612159041,0.621944694989649,0,1
2.80602070555574,0.621954853138619,0,1
2.80511838366813,0.621723556499464,0,1
2.80511838366813,0.621723556499464,0,1
2.80818878844818,0.621617176003862,0,1
2.80982108598761,0.621978627696586,0,1
2.8100751681061,0.622777965667788,0,1
2.80901092662336,0.623985244007623,0,1
2.80668825335908,0.625570516806242,0,1
2.80316704013295,0.627503838153798,0,1
2.79850717876467,0.629755262140444,0,1
2.79276856107392,0.632294842856333,0,1
2.78601107888042,0.635092634391617,0,1
2.77829462400384,0.638118690836451,0,1
2.76967908826388,0.641343066280986,0,1
2.76022436348025,0.644735814815374,0,1
2.74999065074746,0.648266569971008,0,1
2.73904234987522,0.651899255773511,0,1
2.72744688661823,0.655593681501576,0,1
2.71527175353456,0.6593095655932,0,1
2.70258444318226,0.663006626486383,0,1
2.6894524481194,0.666644582619121,0,1
2.67594326090403,0.670183152429413,0,1
2.66212437409423,0.673582054355257,0,1
2.64806328024806,0.676801006834652,0,1
2.63382747192357,0.679799728305595,0,1
2.61948444167883,0.682537937206086,0,1
2.60510168207191,0.684975351974121,0,1
2.59074658669292,0.687071825626504,0,1
2.57647457401031,0.688803495215331,0,1
2.56231780502491,0.690178123811665,0,1
2.54830576860293,0.691207108114276,0,1
2.53446795361059,0.691901844821937,0,1
2.52083384891412,0.692273730633417,0,1
2.50743294337973,0.692334162247489,0,1
2.49429472587364,0.692094536362924,0,1
2.48144868526209,0.691566249678494,0,1
2.46892431041128,0.690760698892969,0,1
2.45675109018744,0.689689280705122,0,1
2.44495851345679,0.688363391813723,0,1
2.43357606908556,0.686794428917545,0,1
2.42262644295558,0.68498905796662,0,1
2.41209259389998,0.68292631899343,0,1
2.40194310126592,0.680575252634433,0,1
2.39214652456683,0.677904885733821,0,1
2.38267142331611,0.674884245135783,0,1
2.37348635702717,0.67148235768451,0,1
2.36455988521342,0.667668250224191,0,1
2.35586056738827,0.663410949599017,0,1
2.34735696306512,0.658679482653177,0,1
2.33901763175739,0.653442876230863,0,1
2.33081113297848,0.647670157176262,0,1
2.3227060262418,0.641330352333567,0,1
2.31467139276651,0.634394407989359,0,1
