"","sX","sY","sZ"
"94",0.0221271545561393,-0.272810972384606,0.0898554549079479
"95",0.0219678003168123,-0.264919241412237,0.0908338571394375
"96",0.0217860719350834,-0.257026787781428,0.0917803584992489
"97",0.0215810803682154,-0.249133532790516,0.0926911427236641
"98",0.021351936573471,-0.241239397737837,0.0935623935489655
"99",0.0210977515081128,-0.233344303921726,0.094390294711435
"100",0.0208176361294036,-0.225448172640521,0.0951710299473549
"101",0.0205107013946063,-0.217550925192557,0.0959007829930073
"102",0.0201760582609834,-0.209652482876171,0.0965757375846744
"103",0.0198128176857977,-0.201752766989697,0.0971920774586384
"104",0.0194204196509093,-0.193851720786795,0.0977465757288622
"105",0.0189996202365676,-0.185949375342408,0.0982383630200321
"106",0.0185515045476194,-0.178045783686799,0.0986671593345155
"107",0.0180771576889115,-0.170140998850234,0.0990326846746793
