"","sX","sY","sZ"
"91",0.193213978988896,-0.296482616367674,-0.0488159267332119
"92",0.197801264981286,-0.288592581160631,-0.0457053419917255
"93",0.202325926678146,-0.280702059400141,-0.0426611277269472
"94",0.206783514789345,-0.272810972384539,-0.0396958386879732
"95",0.211169580024752,-0.264919241412162,-0.0368220296238998
"96",0.215479673094236,-0.257026787781346,-0.0340522552838233
"97",0.219709344707667,-0.249133532790427,-0.0313990704168399
"98",0.223854145574912,-0.241239397737741,-0.028875029772046
"99",0.227909626405842,-0.233344303921625,-0.0264926880985378
"100",0.231871337910325,-0.225448172640414,-0.0242646001454116
"101",0.23573483079823,-0.217550925192446,-0.0222033206617636
"102",0.239495655779428,-0.209652482876055,-0.0203214043966903
"103",0.243149363563785,-0.201752766989579,-0.0186314060992877
"104",0.246692333566633,-0.193851720786675,-0.0171426537458499
